id,user_id,market_id,yes_tokens,no_tokens,total_staked,created_at,updated_at
4095,353,36,26.01,0.0,10.73,2025-11-30T09:04:38.792048+00:00,2025-11-30T09:04:38.792058+00:00
4096,353,41,0.0,0.0,54.77,2025-11-30T09:04:38.794899+00:00,2025-11-30T09:04:38.794909+00:00
4097,353,15,0.0,0.0,1.79,2025-11-30T09:04:38.800608+00:00,2025-11-30T09:04:38.800619+00:00
4098,353,19,0.0,76.54,37.17,2025-11-30T09:04:38.805910+00:00,2025-11-30T09:04:38.805924+00:00
4099,353,28,0.0,68.2,51.49,2025-11-30T09:04:38.809487+00:00,2025-11-30T09:04:38.809497+00:00
4100,353,16,16.06,22.35,20.74,2025-11-30T09:04:38.813740+00:00,2025-11-30T09:04:38.813747+00:00
4101,353,34,0.0,0.0,25.15,2025-11-30T09:04:38.815706+00:00,2025-11-30T09:04:38.815712+00:00
4102,353,31,0.0,11.63,6.11,2025-11-30T09:04:38.818814+00:00,2025-11-30T09:04:38.818835+00:00
4103,353,43,0.0,120.63,43.89,2025-11-30T09:04:38.823522+00:00,2025-11-30T09:04:38.823530+00:00
4104,353,42,0.0,0.0,9.42,2025-11-30T09:04:38.826859+00:00,2025-11-30T09:04:38.826866+00:00
4105,353,23,0.0,0.0,44.37,2025-11-30T09:04:38.831878+00:00,2025-11-30T09:04:38.831888+00:00
4106,353,44,0.0,15.04,38.11,2025-11-30T09:04:38.835569+00:00,2025-11-30T09:04:38.835577+00:00
4107,353,37,0.0,0.0,35.46,2025-11-30T09:04:38.840079+00:00,2025-11-30T09:04:38.840090+00:00
4108,354,25,0.0,0.0,73.65,2025-11-30T09:04:38.843748+00:00,2025-11-30T09:04:38.843756+00:00
4109,354,21,0.0,0.0,89.94,2025-11-30T09:04:38.847232+00:00,2025-11-30T09:04:38.847240+00:00
4110,354,26,0.0,0.0,22.3,2025-11-30T09:04:38.849821+00:00,2025-11-30T09:04:38.849828+00:00
4111,354,31,0.0,0.0,13.4,2025-11-30T09:04:38.853452+00:00,2025-11-30T09:04:38.853460+00:00
4112,354,24,0.0,0.0,7.81,2025-11-30T09:04:38.858177+00:00,2025-11-30T09:04:38.858186+00:00
4113,354,19,0.0,0.0,79.55,2025-11-30T09:04:38.862590+00:00,2025-11-30T09:04:38.862600+00:00
4114,354,33,0.0,0.0,8.94,2025-11-30T09:04:38.866976+00:00,2025-11-30T09:04:38.866985+00:00
4115,354,16,0.0,8.41,5.85,2025-11-30T09:04:38.869315+00:00,2025-11-30T09:04:38.869322+00:00
4116,354,20,0.0,49.79,28.3,2025-11-30T09:04:38.872663+00:00,2025-11-30T09:04:38.872673+00:00
4117,354,38,0.0,43.49,28.59,2025-11-30T09:04:38.878557+00:00,2025-11-30T09:04:38.878566+00:00
4118,354,27,0.0,0.0,14.17,2025-11-30T09:04:38.881991+00:00,2025-11-30T09:04:38.881999+00:00
4119,354,35,0.0,104.71,74.52,2025-11-30T09:04:38.884146+00:00,2025-11-30T09:04:38.884154+00:00
4120,354,28,0.0,0.0,84.8,2025-11-30T09:04:38.886310+00:00,2025-11-30T09:04:38.886317+00:00
4121,354,17,0.0,44.74,28.76,2025-11-30T09:04:38.891930+00:00,2025-11-30T09:04:38.891942+00:00
4122,354,44,7.51,0.0,3.68,2025-11-30T09:04:38.895651+00:00,2025-11-30T09:04:38.895681+00:00
4123,355,20,0.0,0.0,359.39,2025-11-30T09:04:38.899560+00:00,2025-11-30T09:04:38.899569+00:00
4124,355,41,580.27,0.0,390.5,2025-11-30T09:04:38.904471+00:00,2025-11-30T09:04:38.904483+00:00
4125,355,26,0.0,0.0,577.71,2025-11-30T09:04:38.908504+00:00,2025-11-30T09:04:38.908513+00:00
4126,355,27,1250.52,0.0,421.78,2025-11-30T09:04:38.912248+00:00,2025-11-30T09:04:38.912256+00:00
4127,355,19,0.0,607.79,771.69,2025-11-30T09:04:38.915672+00:00,2025-11-30T09:04:38.915679+00:00
4128,355,44,0.0,396.61,210.25,2025-11-30T09:04:38.919331+00:00,2025-11-30T09:04:38.919338+00:00
4129,355,25,0.0,0.0,830.64,2025-11-30T09:04:38.924582+00:00,2025-11-30T09:04:38.924591+00:00
4130,355,24,0.0,0.0,362.2,2025-11-30T09:04:38.928054+00:00,2025-11-30T09:04:38.928064+00:00
4131,355,31,0.0,0.0,283.91,2025-11-30T09:04:38.931650+00:00,2025-11-30T09:04:38.931659+00:00
4132,355,38,0.0,0.0,450.27,2025-11-30T09:04:38.936076+00:00,2025-11-30T09:04:38.936120+00:00
4133,355,15,669.27,0.0,333.3,2025-11-30T09:04:38.940772+00:00,2025-11-30T09:04:38.940781+00:00
4134,355,39,0.0,299.34,175.72,2025-11-30T09:04:38.944079+00:00,2025-11-30T09:04:38.944088+00:00
4135,355,43,0.0,0.0,498.79,2025-11-30T09:04:38.949354+00:00,2025-11-30T09:04:38.949364+00:00
4136,355,35,0.0,0.0,463.67,2025-11-30T09:04:38.953168+00:00,2025-11-30T09:04:38.953177+00:00
4137,355,40,176.81,0.0,93.52,2025-11-30T09:04:38.957805+00:00,2025-11-30T09:04:38.957814+00:00
4138,355,34,194.31,0.0,107.73,2025-11-30T09:04:38.963097+00:00,2025-11-30T09:04:38.963107+00:00
4139,355,42,0.0,0.0,296.6,2025-11-30T09:04:38.966187+00:00,2025-11-30T09:04:38.966194+00:00
4140,355,33,0.0,0.0,402.15,2025-11-30T09:04:38.969601+00:00,2025-11-30T09:04:38.969609+00:00
4141,355,36,0.0,0.0,227.12,2025-11-30T09:04:38.973809+00:00,2025-11-30T09:04:38.973819+00:00
4142,355,21,0.0,0.0,103.47,2025-11-30T09:04:38.977056+00:00,2025-11-30T09:04:38.977065+00:00
4143,356,42,1199.79,0.0,474.8,2025-11-30T09:04:38.981427+00:00,2025-11-30T09:04:38.981435+00:00
4144,356,22,0.0,0.0,594.5,2025-11-30T09:04:38.984835+00:00,2025-11-30T09:04:38.984843+00:00
4145,356,15,0.0,843.34,498.66,2025-11-30T09:04:38.988515+00:00,2025-11-30T09:04:38.988526+00:00
4146,356,17,369.96,0.0,346.93,2025-11-30T09:04:38.991683+00:00,2025-11-30T09:04:38.991691+00:00
4147,356,39,0.0,0.0,101.78,2025-11-30T09:04:38.998699+00:00,2025-11-30T09:04:38.998709+00:00
4148,356,34,0.0,517.27,348.15,2025-11-30T09:04:39.001944+00:00,2025-11-30T09:04:39.001951+00:00
4149,356,29,0.0,804.93,471.3,2025-11-30T09:04:39.006936+00:00,2025-11-30T09:04:39.006946+00:00
4150,356,25,0.0,856.08,420.22,2025-11-30T09:04:39.010342+00:00,2025-11-30T09:04:39.010353+00:00
4151,356,38,0.0,1732.3,796.1,2025-11-30T09:04:39.013040+00:00,2025-11-30T09:04:39.013049+00:00
4152,356,33,0.0,391.02,243.3,2025-11-30T09:04:39.016549+00:00,2025-11-30T09:04:39.016557+00:00
4153,356,23,0.0,712.93,443.87,2025-11-30T09:04:39.022495+00:00,2025-11-30T09:04:39.022506+00:00
4154,356,44,0.0,0.0,488.7,2025-11-30T09:04:39.025512+00:00,2025-11-30T09:04:39.025524+00:00
4155,356,40,196.78,0.0,122.26,2025-11-30T09:04:39.028913+00:00,2025-11-30T09:04:39.028923+00:00
4156,356,35,413.0,194.19,237.19,2025-11-30T09:04:39.033531+00:00,2025-11-30T09:04:39.033539+00:00
4157,357,24,0.0,0.0,3.76,2025-11-30T09:04:39.038951+00:00,2025-11-30T09:04:39.038961+00:00
4158,357,22,0.0,0.0,10.47,2025-11-30T09:04:39.043152+00:00,2025-11-30T09:04:39.043161+00:00
4159,357,43,0.0,0.0,49.33,2025-11-30T09:04:39.045820+00:00,2025-11-30T09:04:39.045827+00:00
4160,357,33,0.0,0.0,15.06,2025-11-30T09:04:39.048409+00:00,2025-11-30T09:04:39.048417+00:00
4161,357,27,0.0,0.0,10.53,2025-11-30T09:04:39.055530+00:00,2025-11-30T09:04:39.055540+00:00
4162,357,39,0.0,0.0,7.57,2025-11-30T09:04:39.060113+00:00,2025-11-30T09:04:39.060123+00:00
4163,357,21,0.0,0.0,43.19,2025-11-30T09:04:39.064023+00:00,2025-11-30T09:04:39.064032+00:00
4164,357,40,0.0,0.0,44.32,2025-11-30T09:04:39.067434+00:00,2025-11-30T09:04:39.067444+00:00
4165,357,35,0.0,56.41,32.02,2025-11-30T09:04:39.071486+00:00,2025-11-30T09:04:39.071496+00:00
4166,357,44,0.0,0.0,49.76,2025-11-30T09:04:39.074997+00:00,2025-11-30T09:04:39.075005+00:00
4167,357,18,0.0,0.0,5.34,2025-11-30T09:04:39.077823+00:00,2025-11-30T09:04:39.077831+00:00
4168,357,17,0.0,0.0,7.4,2025-11-30T09:04:39.080366+00:00,2025-11-30T09:04:39.080374+00:00
4169,357,23,0.0,0.0,71.8,2025-11-30T09:04:39.082705+00:00,2025-11-30T09:04:39.082712+00:00
4170,357,38,0.0,0.0,40.01,2025-11-30T09:04:39.084720+00:00,2025-11-30T09:04:39.084726+00:00
4171,357,26,0.0,0.0,19.55,2025-11-30T09:04:39.087784+00:00,2025-11-30T09:04:39.087797+00:00
4172,357,42,0.0,0.0,37.56,2025-11-30T09:04:39.091342+00:00,2025-11-30T09:04:39.091354+00:00
4173,357,30,0.0,0.0,5.1,2025-11-30T09:04:39.094783+00:00,2025-11-30T09:04:39.094791+00:00
4174,357,34,39.84,0.0,12.82,2025-11-30T09:04:39.100031+00:00,2025-11-30T09:04:39.100041+00:00
4175,357,28,32.83,0.0,16.22,2025-11-30T09:04:39.105551+00:00,2025-11-30T09:04:39.105565+00:00
4176,357,41,0.0,0.0,11.79,2025-11-30T09:04:39.109063+00:00,2025-11-30T09:04:39.109071+00:00
4177,360,37,0.0,0.0,50.93,2025-11-30T09:04:39.111399+00:00,2025-11-30T09:04:39.111406+00:00
4178,360,18,0.0,38.03,29.38,2025-11-30T09:04:39.114048+00:00,2025-11-30T09:04:39.114056+00:00
4179,360,27,34.32,109.24,58.85,2025-11-30T09:04:39.117855+00:00,2025-11-30T09:04:39.117862+00:00
4180,360,23,37.03,0.0,23.55,2025-11-30T09:04:39.121544+00:00,2025-11-30T09:04:39.121554+00:00
4181,360,29,0.0,11.49,6.09,2025-11-30T09:04:39.124761+00:00,2025-11-30T09:04:39.124770+00:00
4182,360,33,0.0,68.38,27.93,2025-11-30T09:04:39.128557+00:00,2025-11-30T09:04:39.128567+00:00
4183,360,19,3.35,0.0,1.9,2025-11-30T09:04:39.132639+00:00,2025-11-30T09:04:39.132649+00:00
4184,360,21,0.0,0.0,31.46,2025-11-30T09:04:39.136109+00:00,2025-11-30T09:04:39.136118+00:00
4185,360,28,0.0,0.0,49.34,2025-11-30T09:04:39.140043+00:00,2025-11-30T09:04:39.140054+00:00
4186,360,42,0.0,0.0,4.18,2025-11-30T09:04:39.145001+00:00,2025-11-30T09:04:39.145010+00:00
4187,360,26,108.03,0.0,40.81,2025-11-30T09:04:39.148326+00:00,2025-11-30T09:04:39.148334+00:00
4188,360,39,0.0,0.0,48.84,2025-11-30T09:04:39.150563+00:00,2025-11-30T09:04:39.150569+00:00
4189,360,35,74.24,0.0,33.37,2025-11-30T09:04:39.157274+00:00,2025-11-30T09:04:39.157284+00:00
4190,360,30,12.09,0.0,6.79,2025-11-30T09:04:39.160148+00:00,2025-11-30T09:04:39.160157+00:00
4191,360,31,36.99,0.0,19.68,2025-11-30T09:04:39.164097+00:00,2025-11-30T09:04:39.164107+00:00
4192,360,34,0.0,0.0,22.18,2025-11-30T09:04:39.169932+00:00,2025-11-30T09:04:39.169942+00:00
4193,361,25,47.05,49.42,46.16,2025-11-30T09:04:39.175033+00:00,2025-11-30T09:04:39.175041+00:00
4194,361,42,34.98,0.0,22.27,2025-11-30T09:04:39.177941+00:00,2025-11-30T09:04:39.177950+00:00
4195,361,31,0.0,51.34,45.25,2025-11-30T09:04:39.180729+00:00,2025-11-30T09:04:39.180736+00:00
4196,361,24,0.0,39.64,22.02,2025-11-30T09:04:39.184219+00:00,2025-11-30T09:04:39.184226+00:00
4197,361,30,35.01,101.94,59.7,2025-11-30T09:04:39.187356+00:00,2025-11-30T09:04:39.187370+00:00
4198,361,36,36.61,0.0,60.12,2025-11-30T09:04:39.192429+00:00,2025-11-30T09:04:39.192437+00:00
4199,361,26,0.0,0.0,5.53,2025-11-30T09:04:39.195536+00:00,2025-11-30T09:04:39.195546+00:00
4200,361,39,0.0,0.0,71.42,2025-11-30T09:04:39.200490+00:00,2025-11-30T09:04:39.200500+00:00
4201,361,18,0.0,0.0,43.33,2025-11-30T09:04:39.205976+00:00,2025-11-30T09:04:39.205987+00:00
4202,361,33,2.31,0.0,41.28,2025-11-30T09:04:39.209488+00:00,2025-11-30T09:04:39.209497+00:00
4203,361,23,37.8,0.0,22.71,2025-11-30T09:04:39.212128+00:00,2025-11-30T09:04:39.212135+00:00
4204,361,32,0.0,0.0,42.67,2025-11-30T09:04:39.215886+00:00,2025-11-30T09:04:39.215893+00:00
4205,361,17,15.85,0.0,6.74,2025-11-30T09:04:39.221524+00:00,2025-11-30T09:04:39.221534+00:00
4206,361,34,0.0,75.71,33.94,2025-11-30T09:04:39.224815+00:00,2025-11-30T09:04:39.224825+00:00
4207,361,15,0.0,98.86,44.44,2025-11-30T09:04:39.229735+00:00,2025-11-30T09:04:39.229745+00:00
4208,362,39,69.73,40.34,187.68,2025-11-30T09:04:39.233116+00:00,2025-11-30T09:04:39.233125+00:00
4209,362,16,0.0,146.23,57.11,2025-11-30T09:04:39.235998+00:00,2025-11-30T09:04:39.236007+00:00
4210,362,38,72.54,34.95,54.78,2025-11-30T09:04:39.240734+00:00,2025-11-30T09:04:39.240744+00:00
4211,362,31,68.94,0.0,72.15,2025-11-30T09:04:39.243058+00:00,2025-11-30T09:04:39.243066+00:00
4212,362,17,0.0,76.95,42.66,2025-11-30T09:04:39.245357+00:00,2025-11-30T09:04:39.245364+00:00
4213,362,21,0.0,64.08,41.64,2025-11-30T09:04:39.248249+00:00,2025-11-30T09:04:39.248258+00:00
4214,362,32,0.0,41.46,26.73,2025-11-30T09:04:39.250573+00:00,2025-11-30T09:04:39.250580+00:00
4215,362,36,95.05,0.0,54.39,2025-11-30T09:04:39.256335+00:00,2025-11-30T09:04:39.256345+00:00
4216,362,30,0.0,0.0,40.52,2025-11-30T09:04:39.260272+00:00,2025-11-30T09:04:39.260282+00:00
4217,362,19,2.32,0.0,1.59,2025-11-30T09:04:39.265341+00:00,2025-11-30T09:04:39.265351+00:00
4218,362,27,0.0,0.0,35.01,2025-11-30T09:04:39.268669+00:00,2025-11-30T09:04:39.268679+00:00
4219,362,40,23.25,0.0,13.03,2025-11-30T09:04:39.272771+00:00,2025-11-30T09:04:39.272782+00:00
4220,362,34,0.0,18.4,53.6,2025-11-30T09:04:39.275607+00:00,2025-11-30T09:04:39.275616+00:00
4221,362,33,0.0,0.0,38.36,2025-11-30T09:04:39.279537+00:00,2025-11-30T09:04:39.279546+00:00
4222,362,24,114.42,0.0,35.5,2025-11-30T09:04:39.283729+00:00,2025-11-30T09:04:39.283738+00:00
4223,363,41,35.95,0.0,22.15,2025-11-30T09:04:39.288128+00:00,2025-11-30T09:04:39.288138+00:00
4224,363,28,118.55,0.0,39.01,2025-11-30T09:04:39.291427+00:00,2025-11-30T09:04:39.291436+00:00
4225,363,16,0.0,62.34,26.11,2025-11-30T09:04:39.294472+00:00,2025-11-30T09:04:39.294485+00:00
4226,363,30,0.0,0.0,47.97,2025-11-30T09:04:39.299595+00:00,2025-11-30T09:04:39.299604+00:00
4227,363,18,8.27,0.0,4.22,2025-11-30T09:04:39.304752+00:00,2025-11-30T09:04:39.304763+00:00
4228,363,20,0.0,0.0,25.0,2025-11-30T09:04:39.308608+00:00,2025-11-30T09:04:39.308617+00:00
4229,363,29,0.0,0.0,1.36,2025-11-30T09:04:39.311575+00:00,2025-11-30T09:04:39.311583+00:00
4230,363,17,0.0,38.2,22.94,2025-11-30T09:04:39.317330+00:00,2025-11-30T09:04:39.317340+00:00
4231,363,42,0.0,0.0,42.94,2025-11-30T09:04:39.320145+00:00,2025-11-30T09:04:39.320155+00:00
4232,363,32,24.09,5.63,13.73,2025-11-30T09:04:39.325464+00:00,2025-11-30T09:04:39.325473+00:00
4233,363,26,0.0,0.0,9.21,2025-11-30T09:04:39.329644+00:00,2025-11-30T09:04:39.329665+00:00
4234,363,33,0.0,0.0,53.97,2025-11-30T09:04:39.333995+00:00,2025-11-30T09:04:39.334004+00:00
4235,363,36,0.0,0.0,4.16,2025-11-30T09:04:39.338362+00:00,2025-11-30T09:04:39.338376+00:00
4236,363,27,130.37,0.0,40.98,2025-11-30T09:04:39.342580+00:00,2025-11-30T09:04:39.342589+00:00
4237,363,38,0.0,0.0,12.21,2025-11-30T09:04:39.345303+00:00,2025-11-30T09:04:39.345311+00:00
4238,363,37,0.0,0.0,7.47,2025-11-30T09:04:39.348229+00:00,2025-11-30T09:04:39.348237+00:00
4239,363,40,0.0,19.79,11.14,2025-11-30T09:04:39.351427+00:00,2025-11-30T09:04:39.351434+00:00
4240,364,42,0.0,0.0,48.8,2025-11-30T09:04:39.357647+00:00,2025-11-30T09:04:39.357657+00:00
4241,364,25,0.0,0.0,17.53,2025-11-30T09:04:39.360555+00:00,2025-11-30T09:04:39.360567+00:00
4242,364,22,0.0,0.0,14.62,2025-11-30T09:04:39.364426+00:00,2025-11-30T09:04:39.364439+00:00
4243,364,31,4.53,0.0,2.36,2025-11-30T09:04:39.368736+00:00,2025-11-30T09:04:39.368746+00:00
4244,364,27,0.0,0.0,35.22,2025-11-30T09:04:39.373552+00:00,2025-11-30T09:04:39.373563+00:00
4245,364,18,0.0,0.0,18.77,2025-11-30T09:04:39.377664+00:00,2025-11-30T09:04:39.377672+00:00
4246,364,23,0.0,0.0,26.03,2025-11-30T09:04:39.380943+00:00,2025-11-30T09:04:39.380951+00:00
4247,364,38,0.0,72.72,38.5,2025-11-30T09:04:39.384907+00:00,2025-11-30T09:04:39.384915+00:00
4248,364,15,27.49,0.0,9.29,2025-11-30T09:04:39.389234+00:00,2025-11-30T09:04:39.389244+00:00
4249,364,32,0.0,0.0,37.46,2025-11-30T09:04:39.392155+00:00,2025-11-30T09:04:39.392163+00:00
4250,364,26,0.0,0.0,48.48,2025-11-30T09:04:39.396299+00:00,2025-11-30T09:04:39.396310+00:00
4251,364,35,0.0,2.29,71.74,2025-11-30T09:04:39.400634+00:00,2025-11-30T09:04:39.400643+00:00
4252,364,34,0.0,0.0,21.82,2025-11-30T09:04:39.404382+00:00,2025-11-30T09:04:39.404393+00:00
4253,364,30,91.73,0.0,46.92,2025-11-30T09:04:39.411234+00:00,2025-11-30T09:04:39.411243+00:00
4254,364,17,0.0,0.0,29.44,2025-11-30T09:04:39.413747+00:00,2025-11-30T09:04:39.413755+00:00
4255,364,44,0.0,70.87,40.76,2025-11-30T09:04:39.416469+00:00,2025-11-30T09:04:39.416477+00:00
4256,367,16,23.8,0.0,26.93,2025-11-30T09:04:39.420548+00:00,2025-11-30T09:04:39.420563+00:00
4257,367,28,0.0,0.0,42.82,2025-11-30T09:04:39.423991+00:00,2025-11-30T09:04:39.424001+00:00
4258,367,18,0.0,231.19,88.33,2025-11-30T09:04:39.427503+00:00,2025-11-30T09:04:39.427515+00:00
4259,367,25,17.11,0.0,10.22,2025-11-30T09:04:39.432565+00:00,2025-11-30T09:04:39.432574+00:00
4260,367,32,18.35,0.0,37.09,2025-11-30T09:04:39.435812+00:00,2025-11-30T09:04:39.435820+00:00
4261,367,23,0.0,0.0,52.79,2025-11-30T09:04:39.441721+00:00,2025-11-30T09:04:39.441731+00:00
4262,367,38,0.0,3.43,2.29,2025-11-30T09:04:39.445223+00:00,2025-11-30T09:04:39.445231+00:00
4263,367,33,26.79,0.0,49.46,2025-11-30T09:04:39.448022+00:00,2025-11-30T09:04:39.448030+00:00
4264,367,27,0.0,0.0,14.61,2025-11-30T09:04:39.450469+00:00,2025-11-30T09:04:39.450476+00:00
4265,367,26,0.0,83.05,44.15,2025-11-30T09:04:39.454806+00:00,2025-11-30T09:04:39.454816+00:00
4266,367,15,0.0,0.0,31.8,2025-11-30T09:04:39.458696+00:00,2025-11-30T09:04:39.458706+00:00
4267,367,36,0.0,0.0,34.49,2025-11-30T09:04:39.464384+00:00,2025-11-30T09:04:39.464395+00:00
4268,367,42,0.0,3.68,43.55,2025-11-30T09:04:39.468933+00:00,2025-11-30T09:04:39.468943+00:00
4269,367,34,0.0,0.0,15.37,2025-11-30T09:04:39.472687+00:00,2025-11-30T09:04:39.472699+00:00
4270,367,29,0.0,0.0,11.16,2025-11-30T09:04:39.476853+00:00,2025-11-30T09:04:39.476861+00:00
4271,367,44,0.0,0.0,21.24,2025-11-30T09:04:39.481049+00:00,2025-11-30T09:04:39.481062+00:00
4272,368,33,41.71,95.0,57.8,2025-11-30T09:04:39.485431+00:00,2025-11-30T09:04:39.485442+00:00
4273,368,23,0.0,74.37,84.5,2025-11-30T09:04:39.490672+00:00,2025-11-30T09:04:39.490683+00:00
4274,368,36,0.0,0.0,21.04,2025-11-30T09:04:39.495974+00:00,2025-11-30T09:04:39.495985+00:00
4275,368,17,0.0,0.0,10.37,2025-11-30T09:04:39.500213+00:00,2025-11-30T09:04:39.500229+00:00
4276,368,22,0.0,0.0,19.85,2025-11-30T09:04:39.504406+00:00,2025-11-30T09:04:39.504419+00:00
4277,368,28,36.58,0.0,61.63,2025-11-30T09:04:39.509737+00:00,2025-11-30T09:04:39.509821+00:00
4278,368,15,70.11,26.21,62.67,2025-11-30T09:04:39.512501+00:00,2025-11-30T09:04:39.512507+00:00
4279,368,38,0.0,0.0,13.22,2025-11-30T09:04:39.515590+00:00,2025-11-30T09:04:39.515596+00:00
4280,368,21,0.0,15.89,10.23,2025-11-30T09:04:39.519276+00:00,2025-11-30T09:04:39.519282+00:00
4281,368,26,0.0,21.51,14.75,2025-11-30T09:04:39.524956+00:00,2025-11-30T09:04:39.524966+00:00
4282,368,42,0.0,0.0,45.23,2025-11-30T09:04:39.529391+00:00,2025-11-30T09:04:39.529401+00:00
4283,368,27,0.0,53.04,20.82,2025-11-30T09:04:39.532305+00:00,2025-11-30T09:04:39.532313+00:00
4284,368,32,0.0,87.67,27.89,2025-11-30T09:04:39.535480+00:00,2025-11-30T09:04:39.535488+00:00
4285,368,30,0.0,0.0,47.49,2025-11-30T09:04:39.540060+00:00,2025-11-30T09:04:39.540071+00:00
4286,368,40,0.0,47.23,25.9,2025-11-30T09:04:39.543710+00:00,2025-11-30T09:04:39.543717+00:00
4287,368,24,0.0,46.07,28.23,2025-11-30T09:04:39.548041+00:00,2025-11-30T09:04:39.548050+00:00
4288,368,29,78.51,0.0,29.88,2025-11-30T09:04:39.550551+00:00,2025-11-30T09:04:39.550559+00:00
4289,369,35,0.0,63.66,28.36,2025-11-30T09:04:39.554687+00:00,2025-11-30T09:04:39.554705+00:00
4290,369,26,139.23,0.0,51.34,2025-11-30T09:04:39.559826+00:00,2025-11-30T09:04:39.559836+00:00
4291,369,16,78.04,0.0,25.68,2025-11-30T09:04:39.564443+00:00,2025-11-30T09:04:39.564452+00:00
4292,369,29,0.0,17.23,8.57,2025-11-30T09:04:39.568038+00:00,2025-11-30T09:04:39.568046+00:00
4293,369,28,0.0,2.06,1.19,2025-11-30T09:04:39.573573+00:00,2025-11-30T09:04:39.573583+00:00
4294,369,30,47.6,0.0,27.02,2025-11-30T09:04:39.580101+00:00,2025-11-30T09:04:39.580113+00:00
4295,369,34,0.0,67.53,47.15,2025-11-30T09:04:39.583339+00:00,2025-11-30T09:04:39.583349+00:00
4296,369,40,0.0,0.0,81.14,2025-11-30T09:04:39.587113+00:00,2025-11-30T09:04:39.587230+00:00
4297,369,22,0.0,88.65,41.55,2025-11-30T09:04:39.592228+00:00,2025-11-30T09:04:39.592237+00:00
4298,369,39,40.67,31.26,37.45,2025-11-30T09:04:39.597313+00:00,2025-11-30T09:04:39.597324+00:00
4299,369,42,0.0,0.0,22.16,2025-11-30T09:04:39.600496+00:00,2025-11-30T09:04:39.600504+00:00
4300,369,20,90.14,0.0,41.06,2025-11-30T09:04:39.605595+00:00,2025-11-30T09:04:39.605607+00:00
4301,369,33,0.0,0.0,25.07,2025-11-30T09:04:39.609909+00:00,2025-11-30T09:04:39.609918+00:00
4302,369,19,0.0,0.0,15.45,2025-11-30T09:04:39.613352+00:00,2025-11-30T09:04:39.613360+00:00
4303,369,21,0.0,0.0,35.43,2025-11-30T09:04:39.615615+00:00,2025-11-30T09:04:39.615621+00:00
4304,369,43,0.0,0.0,82.23,2025-11-30T09:04:39.619011+00:00,2025-11-30T09:04:39.619019+00:00
4305,369,41,0.0,0.0,39.27,2025-11-30T09:04:39.623865+00:00,2025-11-30T09:04:39.623906+00:00
4306,370,29,0.0,0.0,44.57,2025-11-30T09:04:39.628496+00:00,2025-11-30T09:04:39.628506+00:00
4307,370,25,0.0,0.0,4.61,2025-11-30T09:04:39.633104+00:00,2025-11-30T09:04:39.633113+00:00
4308,370,21,0.0,0.0,79.3,2025-11-30T09:04:39.636235+00:00,2025-11-30T09:04:39.636243+00:00
4309,370,43,0.0,36.37,31.44,2025-11-30T09:04:39.643021+00:00,2025-11-30T09:04:39.643031+00:00
4310,370,41,0.0,0.0,32.38,2025-11-30T09:04:39.645362+00:00,2025-11-30T09:04:39.645369+00:00
4311,370,34,0.0,75.78,45.74,2025-11-30T09:04:39.648026+00:00,2025-11-30T09:04:39.648032+00:00
4312,370,38,0.0,71.76,38.44,2025-11-30T09:04:39.652595+00:00,2025-11-30T09:04:39.652601+00:00
4313,370,31,86.91,0.0,45.72,2025-11-30T09:04:39.657542+00:00,2025-11-30T09:04:39.657555+00:00
4314,370,42,0.0,0.0,45.98,2025-11-30T09:04:39.660729+00:00,2025-11-30T09:04:39.660742+00:00
4315,370,36,0.0,0.0,29.81,2025-11-30T09:04:39.666101+00:00,2025-11-30T09:04:39.666110+00:00
4316,370,26,0.0,0.0,18.88,2025-11-30T09:04:39.669855+00:00,2025-11-30T09:04:39.669864+00:00
4317,370,19,61.06,0.0,34.59,2025-11-30T09:04:39.674845+00:00,2025-11-30T09:04:39.674854+00:00
4318,370,40,0.0,0.0,24.18,2025-11-30T09:04:39.680439+00:00,2025-11-30T09:04:39.680449+00:00
4319,370,37,0.0,0.0,33.93,2025-11-30T09:04:39.683146+00:00,2025-11-30T09:04:39.683152+00:00
4320,370,44,0.0,30.44,20.99,2025-11-30T09:04:39.687303+00:00,2025-11-30T09:04:39.687354+00:00
4321,370,20,0.0,48.86,19.26,2025-11-30T09:04:39.692267+00:00,2025-11-30T09:04:39.692276+00:00
4322,371,34,14.66,0.0,39.79,2025-11-30T09:04:39.696363+00:00,2025-11-30T09:04:39.696373+00:00
4323,371,41,0.0,0.0,38.13,2025-11-30T09:04:39.700640+00:00,2025-11-30T09:04:39.700649+00:00
4324,371,35,55.32,0.0,21.53,2025-11-30T09:04:39.705615+00:00,2025-11-30T09:04:39.705625+00:00
4325,371,25,88.35,0.0,81.83,2025-11-30T09:04:39.709069+00:00,2025-11-30T09:04:39.709079+00:00
4326,371,21,0.0,0.0,17.19,2025-11-30T09:04:39.712195+00:00,2025-11-30T09:04:39.712205+00:00
4327,371,30,0.0,0.0,62.87,2025-11-30T09:04:39.715157+00:00,2025-11-30T09:04:39.715163+00:00
4328,371,19,20.7,0.0,37.09,2025-11-30T09:04:39.718795+00:00,2025-11-30T09:04:39.718802+00:00
4329,371,31,50.89,0.0,63.62,2025-11-30T09:04:39.726368+00:00,2025-11-30T09:04:39.726378+00:00
4330,371,24,42.62,0.0,81.0,2025-11-30T09:04:39.731395+00:00,2025-11-30T09:04:39.731406+00:00
