id,onchain_tx_id,event_name,tx_hash,log_index,market_id,user_address,payload_json,processed_at,duplicate,created_at
301,145,MarketResolved,synthetic_market_12,2,44,0x06e559,"{""amount"": 80.07853541190576, ""outcome"": null}",2025-11-30T09:04:55.278232+00:00,False,2025-11-30T09:04:55.278519+00:00
302,146,LiquidityAdded,0x07b7d20eddbf,0,23,0x07a6d2,"{""amount"": 51.0175701527015, ""outcome"": null}",2025-11-30T09:04:55.283410+00:00,False,2025-11-30T09:04:55.283538+00:00
303,147,TradeExecuted,0x0bde09022819,0,19,0x08b25d,"{""amount"": 79.73564847707901, ""outcome"": ""NO""}",2025-11-30T09:04:55.288680+00:00,False,2025-11-30T09:04:55.288822+00:00
304,147,MarketResolved,0x0bde09022819,1,40,0x07d03c,"{""amount"": 4.3252121462994575, ""outcome"": null}",2025-11-30T09:04:55.290835+00:00,False,2025-11-30T09:04:55.291030+00:00
305,147,TradeExecuted,0x0bde09022819,2,41,0x07504d,"{""amount"": 87.79684092648874, ""outcome"": ""NO""}",2025-11-30T09:04:55.293028+00:00,False,2025-11-30T09:04:55.293367+00:00
306,148,LiquidityAdded,synthetic_market_5,0,,0x0d8ac3,"{""amount"": 69.94167694143954, ""outcome"": null}",2025-11-30T09:04:55.299592+00:00,False,2025-11-30T09:04:55.299731+00:00
307,148,LiquidityRemoved,synthetic_market_5,1,,0x03a45f,"{""amount"": 81.87979734296411, ""outcome"": null}",2025-11-30T09:04:55.301930+00:00,False,2025-11-30T09:04:55.302080+00:00
308,148,LiquidityAdded,synthetic_market_5,2,18,0x0b4146,"{""amount"": 26.70825684675667, ""outcome"": null}",2025-11-30T09:04:55.303728+00:00,False,2025-11-30T09:04:55.303873+00:00
309,149,LiquidityRemoved,0x0a5b470dbb59,0,,0x054bd8,"{""amount"": 65.20181079877791, ""outcome"": null}",2025-11-30T09:04:55.309998+00:00,False,2025-11-30T09:04:55.310176+00:00
310,149,MarketResolved,0x0a5b470dbb59,1,22,0x0b18ef,"{""amount"": 58.58867352131956, ""outcome"": null}",2025-11-30T09:04:55.312557+00:00,False,2025-11-30T09:04:55.312751+00:00
311,149,LiquidityRemoved,0x0a5b470dbb59,2,22,0x082619,"{""amount"": 22.819962713273863, ""outcome"": null}",2025-11-30T09:04:55.314377+00:00,False,2025-11-30T09:04:55.314535+00:00
312,150,TradeExecuted,0x089b210b3c4e,0,44,0x0e8ec1,"{""amount"": 45.0421573356256, ""outcome"": ""NO""}",2025-11-30T09:04:55.318790+00:00,False,2025-11-30T09:04:55.318918+00:00
313,150,TradeExecuted,0x089b210b3c4e,1,34,0x099b0f,"{""amount"": 84.40196029948652, ""outcome"": ""YES""}",2025-11-30T09:04:55.320201+00:00,False,2025-11-30T09:04:55.320355+00:00
315,151,LiquidityRemoved,0x05acef071f2f,1,33,0x04bc4f,"{""amount"": 27.430834586445094, ""outcome"": null}",2025-11-30T09:04:55.326598+00:00,False,2025-11-30T09:04:55.327126+00:00
316,151,TradeExecuted,0x05acef071f2f,2,42,0x06f9ec,"{""amount"": 38.803647922400486, ""outcome"": ""YES""}",2025-11-30T09:04:55.330084+00:00,False,2025-11-30T09:04:55.330264+00:00
317,152,LiquidityRemoved,0x0412890d6ca3,0,,0x03a222,"{""amount"": 4.443780844696226, ""outcome"": null}",2025-11-30T09:04:55.336193+00:00,False,2025-11-30T09:04:55.336340+00:00
318,153,MarketResolved,0x07ae540f2de3,0,29,0x036c05,"{""amount"": 76.42553275357069, ""outcome"": null}",2025-11-30T09:04:55.339876+00:00,False,2025-11-30T09:04:55.340010+00:00
319,153,TradeExecuted,0x07ae540f2de3,1,42,0x0702ab,"{""amount"": 88.19022639616381, ""outcome"": ""NO""}",2025-11-30T09:04:55.341453+00:00,False,2025-11-30T09:04:55.341574+00:00
320,153,MarketResolved,0x07ae540f2de3,2,28,0x0eb9a1,"{""amount"": 44.687601982662166, ""outcome"": null}",2025-11-30T09:04:55.343544+00:00,False,2025-11-30T09:04:55.343987+00:00
321,154,LiquidityAdded,0x02b91f0909a8,0,44,0x0a0b05,"{""amount"": 57.86109390082, ""outcome"": null}",2025-11-30T09:04:55.348610+00:00,False,2025-11-30T09:04:55.348755+00:00
322,154,LiquidityAdded,0x02b91f0909a8,1,,0x02dc52,"{""amount"": 98.2040087404848, ""outcome"": null}",2025-11-30T09:04:55.350150+00:00,False,2025-11-30T09:04:55.350266+00:00
324,155,TradeExecuted,0x02e255074db2,1,19,0x076cbc,"{""amount"": 11.665756885987744, ""outcome"": ""YES""}",2025-11-30T09:04:55.354685+00:00,False,2025-11-30T09:04:55.354795+00:00
326,156,MarketResolved,0x0cc60f08ca56,0,42,0x0de3d3,"{""amount"": 12.328228003775314, ""outcome"": null}",2025-11-30T09:04:55.361654+00:00,False,2025-11-30T09:04:55.361916+00:00
327,157,LiquidityAdded,0x04e6fb05c29d,0,22,0x0a87cb,"{""amount"": 14.328751601803576, ""outcome"": null}",2025-11-30T09:04:55.367736+00:00,False,2025-11-30T09:04:55.367895+00:00
328,158,LiquidityAdded,0x06beab07f6db,0,31,0x0b4f46,"{""amount"": 93.37091298183846, ""outcome"": null}",2025-11-30T09:04:55.371555+00:00,False,2025-11-30T09:04:55.371680+00:00
329,159,LiquidityRemoved,0x0361700de2fb,0,,0x08393d,"{""amount"": 25.227098434080244, ""outcome"": null}",2025-11-30T09:04:55.374755+00:00,False,2025-11-30T09:04:55.374856+00:00
330,160,LiquidityAdded,synthetic_market_26,0,,0x051342,"{""amount"": 66.83424452936026, ""outcome"": null}",2025-11-30T09:04:55.381033+00:00,False,2025-11-30T09:04:55.381198+00:00
331,160,TradeExecuted,synthetic_market_26,1,,0x01b87e,"{""amount"": 16.135149912585664, ""outcome"": ""YES""}",2025-11-30T09:04:55.382811+00:00,False,2025-11-30T09:04:55.382934+00:00
332,160,LiquidityAdded,synthetic_market_26,2,25,0x042256,"{""amount"": 12.872949048907897, ""outcome"": null}",2025-11-30T09:04:55.384958+00:00,False,2025-11-30T09:04:55.385089+00:00
333,161,TradeExecuted,0x0cb7a205a032,0,19,0x039d08,"{""amount"": 27.786015043330103, ""outcome"": ""NO""}",2025-11-30T09:04:55.388964+00:00,False,2025-11-30T09:04:55.389104+00:00
334,162,LiquidityRemoved,0x07b0620ac054,0,27,0x05d3d7,"{""amount"": 80.21008342971567, ""outcome"": null}",2025-11-30T09:04:55.394188+00:00,False,2025-11-30T09:04:55.394763+00:00
335,162,LiquidityAdded,0x07b0620ac054,1,37,0x0879a6,"{""amount"": 61.304036971140434, ""outcome"": null}",2025-11-30T09:04:55.397391+00:00,False,2025-11-30T09:04:55.397565+00:00
336,162,LiquidityAdded,0x07b0620ac054,2,42,0x0d4935,"{""amount"": 18.314225076859568, ""outcome"": null}",2025-11-30T09:04:55.399134+00:00,False,2025-11-30T09:04:55.399283+00:00
337,163,TradeExecuted,0x080f3806dbdb,0,,0x0ea833,"{""amount"": 27.5609612677492, ""outcome"": ""NO""}",2025-11-30T09:04:55.403093+00:00,False,2025-11-30T09:04:55.403255+00:00
338,163,TradeExecuted,0x080f3806dbdb,1,32,0x048254,"{""amount"": 2.624188683031144, ""outcome"": ""YES""}",2025-11-30T09:04:55.404506+00:00,False,2025-11-30T09:04:55.404630+00:00
339,163,LiquidityRemoved,0x080f3806dbdb,2,,0x0b7879,"{""amount"": 14.109300384388282, ""outcome"": null}",2025-11-30T09:04:55.406211+00:00,False,2025-11-30T09:04:55.406349+00:00
340,164,LiquidityRemoved,0x09b4640918cb,0,38,0x06d40c,"{""amount"": 22.172019966637485, ""outcome"": null}",2025-11-30T09:04:55.411398+00:00,False,2025-11-30T09:04:55.411650+00:00
341,164,LiquidityAdded,0x09b4640918cb,1,30,0x0628be,"{""amount"": 32.3151669974575, ""outcome"": null}",2025-11-30T09:04:55.413389+00:00,False,2025-11-30T09:04:55.413546+00:00
342,164,LiquidityRemoved,0x09b4640918cb,2,17,0x0d7a03,"{""amount"": 19.455631286468588, ""outcome"": null}",2025-11-30T09:04:55.414955+00:00,False,2025-11-30T09:04:55.415106+00:00
343,165,TradeExecuted,0x0c5ceb0d7efb,0,,0x0f3d73,"{""amount"": 91.04386121850297, ""outcome"": ""NO""}",2025-11-30T09:04:55.418934+00:00,False,2025-11-30T09:04:55.419058+00:00
344,165,LiquidityRemoved,0x0c5ceb0d7efb,1,19,0x0be5db,"{""amount"": 1.9335591101894716, ""outcome"": null}",2025-11-30T09:04:55.420462+00:00,False,2025-11-30T09:04:55.420617+00:00
345,165,MarketResolved,0x0c5ceb0d7efb,2,,0x0526b8,"{""amount"": 12.649354408862129, ""outcome"": null}",2025-11-30T09:04:55.421977+00:00,False,2025-11-30T09:04:55.422095+00:00
346,166,LiquidityAdded,0x0df7fb09ddde,0,,0x0a08d1,"{""amount"": 89.04401364710749, ""outcome"": null}",2025-11-30T09:04:55.430502+00:00,False,2025-11-30T09:04:55.430725+00:00
347,166,LiquidityAdded,0x0df7fb09ddde,1,,0x0b43db,"{""amount"": 5.899804328740578, ""outcome"": null}",2025-11-30T09:04:55.432434+00:00,False,2025-11-30T09:04:55.432571+00:00
348,166,MarketResolved,0x0df7fb09ddde,2,,0x0efa7a,"{""amount"": 77.57129448000045, ""outcome"": null}",2025-11-30T09:04:55.433957+00:00,False,2025-11-30T09:04:55.434105+00:00
349,167,LiquidityAdded,0x0b0bec0d825b,0,32,0x0d6614,"{""amount"": 33.55673670749093, ""outcome"": null}",2025-11-30T09:04:55.438044+00:00,False,2025-11-30T09:04:55.438173+00:00
350,167,TradeExecuted,0x0b0bec0d825b,1,43,0x03b25d,"{""amount"": 24.099463441717674, ""outcome"": ""NO""}",2025-11-30T09:04:55.439437+00:00,False,2025-11-30T09:04:55.439555+00:00
351,168,LiquidityAdded,synthetic_market_9,0,,0x0470dc,"{""amount"": 23.110312336532886, ""outcome"": null}",2025-11-30T09:04:55.445331+00:00,False,2025-11-30T09:04:55.445520+00:00
352,168,TradeExecuted,synthetic_market_9,1,29,0x05011a,"{""amount"": 68.81966394207498, ""outcome"": ""YES""}",2025-11-30T09:04:55.447483+00:00,False,2025-11-30T09:04:55.447646+00:00
353,169,MarketResolved,0x0d8a930dd8bb,0,39,0x01c43d,"{""amount"": 25.927568198796422, ""outcome"": null}",2025-11-30T09:04:55.452629+00:00,False,2025-11-30T09:04:55.452748+00:00
354,169,LiquidityAdded,0x0d8a930dd8bb,1,35,0x0279be,"{""amount"": 36.058615635849954, ""outcome"": null}",2025-11-30T09:04:55.454265+00:00,False,2025-11-30T09:04:55.454395+00:00
355,169,LiquidityRemoved,0x0d8a930dd8bb,2,21,0x09d1cc,"{""amount"": 65.19202997855093, ""outcome"": null}",2025-11-30T09:04:55.456387+00:00,False,2025-11-30T09:04:55.456532+00:00
356,170,TradeExecuted,0x07978605fa5d,0,39,0x079596,"{""amount"": 72.69132235090444, ""outcome"": ""YES""}",2025-11-30T09:04:55.463072+00:00,False,2025-11-30T09:04:55.463258+00:00
357,170,TradeExecuted,0x07978605fa5d,1,32,0x0dd99b,"{""amount"": 48.05534583665631, ""outcome"": ""NO""}",2025-11-30T09:04:55.465041+00:00,False,2025-11-30T09:04:55.465198+00:00
358,170,LiquidityAdded,0x07978605fa5d,2,36,0x0e89db,"{""amount"": 61.361409049351344, ""outcome"": null}",2025-11-30T09:04:55.466957+00:00,False,2025-11-30T09:04:55.467151+00:00
359,171,TradeExecuted,0x03224d089fee,0,43,0x0443ce,"{""amount"": 81.85050791962621, ""outcome"": ""YES""}",2025-11-30T09:04:55.471136+00:00,False,2025-11-30T09:04:55.471273+00:00
360,171,LiquidityAdded,0x03224d089fee,1,,0x08796a,"{""amount"": 77.22912290785675, ""outcome"": null}",2025-11-30T09:04:55.472686+00:00,False,2025-11-30T09:04:55.472806+00:00
361,171,LiquidityRemoved,0x03224d089fee,2,18,0x040a4c,"{""amount"": 48.25061490431897, ""outcome"": null}",2025-11-30T09:04:55.474136+00:00,False,2025-11-30T09:04:55.474242+00:00
362,172,LiquidityRemoved,0x0af13908631c,0,20,0x0940af,"{""amount"": 19.868543398770402, ""outcome"": null}",2025-11-30T09:04:55.480558+00:00,False,2025-11-30T09:04:55.480749+00:00
363,172,TradeExecuted,0x0af13908631c,1,,0x053ec1,"{""amount"": 52.4242820862809, ""outcome"": ""YES""}",2025-11-30T09:04:55.483689+00:00,False,2025-11-30T09:04:55.483819+00:00
364,173,TradeExecuted,0x0d4c600d5b73,0,21,0x0aed6e,"{""amount"": 2.173285546197043, ""outcome"": ""YES""}",2025-11-30T09:04:55.487719+00:00,False,2025-11-30T09:04:55.487881+00:00
365,174,TradeExecuted,0x0bb5b40f0f91,0,20,0x0e9fb5,"{""amount"": 56.35011087901459, ""outcome"": ""YES""}",2025-11-30T09:04:55.491955+00:00,False,2025-11-30T09:04:55.492109+00:00
366,175,LiquidityAdded,0x074ccb04659e,0,,0x0a3a42,"{""amount"": 84.51034614627623, ""outcome"": null}",2025-11-30T09:04:55.498654+00:00,False,2025-11-30T09:04:55.498816+00:00
367,176,TradeExecuted,0x0870360d4746,0,43,0x062ba1,"{""amount"": 11.405058034380799, ""outcome"": ""YES""}",2025-11-30T09:04:55.503313+00:00,False,2025-11-30T09:04:55.503471+00:00
368,176,LiquidityRemoved,0x0870360d4746,1,16,0x0e4e72,"{""amount"": 8.77347842906589, ""outcome"": null}",2025-11-30T09:04:55.505069+00:00,False,2025-11-30T09:04:55.505188+00:00
369,177,MarketResolved,0x05f2380a6b25,0,,0x0b0a2a,"{""amount"": 36.153042490175714, ""outcome"": null}",2025-11-30T09:04:55.509823+00:00,False,2025-11-30T09:04:55.510030+00:00
370,178,LiquidityAdded,0x0aebe90309b6,0,16,0x0aa751,"{""amount"": 48.346005411128914, ""outcome"": null}",2025-11-30T09:04:55.515148+00:00,False,2025-11-30T09:04:55.515332+00:00
371,178,TradeExecuted,0x0aebe90309b6,1,24,0x041197,"{""amount"": 97.32355729126594, ""outcome"": ""YES""}",2025-11-30T09:04:55.517356+00:00,False,2025-11-30T09:04:55.517491+00:00
372,179,LiquidityAdded,0x08e9bd046efc,0,,0x0cdd67,"{""amount"": 52.49662395158483, ""outcome"": null}",2025-11-30T09:04:55.522981+00:00,False,2025-11-30T09:04:55.523113+00:00
373,179,LiquidityRemoved,0x08e9bd046efc,1,26,0x0a01ef,"{""amount"": 91.59313091431548, ""outcome"": null}",2025-11-30T09:04:55.524531+00:00,False,2025-11-30T09:04:55.524651+00:00
374,180,MarketResolved,0x063f6506c0dd,0,,0x080250,"{""amount"": 22.22833010535971, ""outcome"": null}",2025-11-30T09:04:55.531372+00:00,False,2025-11-30T09:04:55.531552+00:00
375,180,MarketResolved,0x063f6506c0dd,1,,0x062fa6,"{""amount"": 92.41670464552956, ""outcome"": null}",2025-11-30T09:04:55.533534+00:00,False,2025-11-30T09:04:55.533687+00:00
376,181,TradeExecuted,0x0c521708a031,0,20,0x0b1c42,"{""amount"": 26.375916380855355, ""outcome"": ""NO""}",2025-11-30T09:04:55.537871+00:00,False,2025-11-30T09:04:55.538016+00:00
377,181,LiquidityAdded,0x0c521708a031,1,15,0x0eed04,"{""amount"": 61.87924614751606, ""outcome"": null}",2025-11-30T09:04:55.539480+00:00,False,2025-11-30T09:04:55.539616+00:00
378,182,MarketResolved,0x0ea8680bf54b,0,18,0x022979,"{""amount"": 96.35470110693059, ""outcome"": null}",2025-11-30T09:04:55.546555+00:00,False,2025-11-30T09:04:55.546780+00:00
379,183,TradeExecuted,0x0480bd0b5607,0,38,0x01f098,"{""amount"": 74.00577378008494, ""outcome"": ""NO""}",2025-11-30T09:04:55.550876+00:00,False,2025-11-30T09:04:55.551012+00:00
380,183,TradeExecuted,0x0480bd0b5607,1,22,0x01b3bc,"{""amount"": 16.89418227993834, ""outcome"": ""YES""}",2025-11-30T09:04:55.552696+00:00,False,2025-11-30T09:04:55.552818+00:00
